order_id,order_date,customer_id,customer_name,email,age,gender,city,state,country,product_id,product_category,product_name,price,quantity,discount_pct,discount_value,shipping_cost,cost_of_goods_sold,revenue,profit,payment_method,marketing_channel,campaign,utm_source,device,returning_customer,days_since_last_order,order_status,delivery_time_days,acquisition_cost,customer_lifetime_value,churn_risk_score,propensity_to_buy,coupon_code,refund_flag
O5728,2025-07-05 00:28:21,C1061,Sofia Ramos,sofia.ramos61@example.com,51,F,Salvador,DF,Brazil,P2023,Sports,Water Bottle,123.05,1,0.0,0.0,18.0,77.52,141.05,27.53,Credit Card,Organic Search,New Launch,organic,Desktop,False,,Delivered,10,15.44,445.73,0.41,0.37,,False
O5197,2025-07-05 12:11:09,C1333,Sofia Fernandes,sofia.fernandes333@example.com,21,M,Recife,SP,Brazil,P2010,Fashion,T-Shirt,278.93,2,0.0,0.0,0.0,345.87,557.86,211.99,Credit Card,Social (Facebook),,social,Desktop,True,228.0,Delivered,2,12.6,550.08,0.64,0.14,,False
O5027,2025-07-05 13:46:58,C1412,Daniel Rodrigues,daniel.rodrigues412@example.com,44,M,Belo Horizonte,SP,Brazil,P2003,Electronics,Bluetooth Speaker,120.28,1,0.05,6.01,5.0,76.98,119.27,32.29,Pix,Social (Instagram),,social,Mobile,False,,Returned,2,41.5,270.92,0.47,0.66,CPN5,True
O5531,2025-07-07 01:00:57,C1244,Felipe Fernandes,felipe.fernandes244@example.com,30,F,Curitiba,RJ,Brazil,P2009,Home,Kitchen Knife,214.64,1,0.0,0.0,9.9,137.37,224.54,67.37,Pix,Social (Facebook),New Launch,social,Mobile,True,191.0,Delivered,3,20.99,592.74,0.47,0.8,,False
O5571,2025-07-07 05:27:37,C1231,Lucas Barbosa,lucas.barbosa231@example.com,39,M,Rio de Janeiro,RJ,Brazil,P2009,Home,Kitchen Knife,214.64,3,0.1,64.39,12.5,412.11,592.03,154.92,PayPal,Paid Search,,google,Desktop,True,228.0,Pending,2,34.45,531.89,0.23,0.1,CPN10,False
O5622,2025-07-07 17:56:47,C1473,Julia Costa,julia.costa473@example.com,66,F,Curitiba,CE,Brazil,P2011,Fashion,Jeans,50.3,3,0.0,0.0,25.0,110.16,175.9,15.74,Credit Card,Social (Instagram),Awareness,social,Mobile,True,299.0,Delivered,4,9.93,374.15,0.72,0.62,,False
O5196,2025-07-07 21:19:47,C1202,Isabela Oliveira,isabela.oliveira202@example.com,32,M,Porto Alegre,BA,Brazil,P2020,Sports,Yoga Mat,175.28,1,0.0,0.0,12.5,124.45,187.78,38.33,Debit Card,Social (Facebook),,social,Mobile,True,42.0,Delivered,5,32.04,136.57,0.57,0.33,,False
O5242,2025-07-08 08:04:17,C1051,Beatriz Rodrigues,beatriz.rodrigues51@example.com,26,M,Fortaleza,SC,Brazil,P2018,Beauty,Lipstick,415.53,1,0.0,0.0,5.0,241.01,420.53,169.52,Credit Card,Social (Facebook),,social,Desktop,False,,Delivered,3,40.89,243.43,0.94,0.93,,False
O5092,2025-07-09 05:00:05,C1340,Sofia Pereira,sofia.pereira340@example.com,21,M,Rio de Janeiro,PE,Brazil,P2001,Electronics,Smartphone Case,18.94,3,0.0,0.0,0.0,33.52,56.82,23.3,Debit Card,Organic Search,Flash Sale,organic,Desktop,False,,Delivered,4,31.48,134.75,0.76,0.76,,False
O5213,2025-07-09 06:03:05,C1176,Bruno Barbosa,bruno.barbosa176@example.com,18,M,Porto Alegre,SC,Brazil,P2007,Home,LED Lamp,108.27,1,0.0,0.0,5.0,49.8,113.27,53.47,Pix,Direct,Awareness,direct,Desktop,True,378.0,Delivered,2,19.43,209.08,0.62,0.43,,False
O5016,2025-07-09 10:28:26,C1448,Rafael Ramos,rafael.ramos448@example.com,63,Non-binary,São Paulo,PE,Brazil,P2013,Fashion,Backpack,373.0,1,0.05,18.65,12.5,268.56,366.85,73.29,Pix,Direct,New Launch,direct,Mobile,False,,Delivered,4,21.73,22.74,0.47,0.57,CPN5,False
O5984,2025-07-09 18:34:31,C1323,Bruno Almeida,bruno.almeida323@example.com,47,M,Salvador,MG,Brazil,P2005,Home,Ceramic Mug,396.7,2,0.0,0.0,18.0,515.71,811.4,259.69,Debit Card,Direct,,direct,Mobile,True,60.0,Delivered,2,16.62,162.95,0.59,0.36,,False
O5950,2025-07-09 20:45:33,C1032,Ana Oliveira,ana.oliveira32@example.com,53,F,Belo Horizonte,MG,Brazil,P2013,Fashion,Backpack,373.0,3,0.0,0.0,5.0,805.68,1124.0,308.32,Pix,Email,,email,Mobile,False,,Delivered,2,6.62,422.52,0.74,0.93,,False
O5746,2025-07-09 23:52:26,C1373,Marina Silva,marina.silva373@example.com,41,F,Florianópolis,CE,Brazil,P2001,Electronics,Smartphone Case,18.94,2,0.0,0.0,12.5,22.35,50.38,3.03,Credit Card,Paid Search,Flash Sale,google,Desktop,True,359.0,Delivered,3,4.53,131.75,0.77,0.85,,False
O5532,2025-07-10 07:08:08,C1153,Felipe Almeida,felipe.almeida153@example.com,55,F,Fortaleza,SC,Brazil,P2021,Sports,Running Shorts,304.91,1,0.0,0.0,12.5,201.24,317.41,91.17,PayPal,Social (Facebook),Flash Sale,social,Mobile,False,,Cancelled,2,9.36,348.55,0.02,0.71,,True
O5943,2025-07-10 10:55:12,C1500,Isabela Rodrigues,isabela.rodrigues500@example.com,21,F,Fortaleza,PE,Brazil,P2024,Sports,Fitness Tracker,201.01,1,0.0,0.0,5.0,106.54,206.01,89.47,Credit Card,Email,,email,Mobile,False,,Delivered,3,25.84,476.33,0.11,0.03,,False
O5149,2025-07-11 05:03:47,C1173,Pedro Silva,pedro.silva173@example.com,49,M,Porto Alegre,RS,Brazil,P2013,Fashion,Backpack,373.0,3,0.05,55.95,9.9,805.68,1072.95,247.47,Boleto,Paid Search,Awareness,google,Mobile,True,331.0,Delivered,2,11.84,253.35,0.09,0.72,CPN5,False
O5201,2025-07-11 18:09:58,C1042,Ana Lima,ana.lima42@example.com,34,F,Belo Horizonte,BA,Brazil,P2017,Beauty,Perfume,44.78,2,0.0,0.0,12.5,44.78,102.06,32.28,Credit Card,Organic Search,Holiday Promo,organic,Mobile,True,26.0,Delivered,3,13.71,377.31,0.66,0.84,,False
O5117,2025-07-11 19:19:20,C1011,Daniel Rodrigues,daniel.rodrigues11@example.com,62,F,Curitiba,PE,Brazil,P2002,Electronics,Portable Charger,281.78,3,0.0,0.0,0.0,515.66,845.34,329.68,Pix,Organic Search,,organic,Mobile,False,,Delivered,3,15.48,337.62,0.22,0.11,,False
O5334,2025-07-12 12:14:01,C1476,Marina Ramos,marina.ramos476@example.com,38,F,Curitiba,SP,Brazil,P2008,Home,Cotton Bedsheet,122.69,2,0.0,0.0,5.0,93.24,250.38,147.14,Pix,Direct,Holiday Promo,direct,Desktop,False,,Delivered,3,45.53,28.62,0.07,0.51,,False
O5296,2025-07-13 07:28:51,C1504,Gustavo Lima,gustavo.lima504@example.com,22,M,Brasília,SP,Brazil,P2017,Beauty,Perfume,44.78,1,0.0,0.0,0.0,22.39,44.78,22.39,PayPal,Affiliate,Summer Sale,affiliate,Mobile,False,,Delivered,3,29.12,153.08,1.0,0.75,,False
O5204,2025-07-13 23:08:46,C1440,Sofia Barbosa,sofia.barbosa440@example.com,61,M,Rio de Janeiro,CE,Brazil,P2011,Fashion,Jeans,50.3,3,0.05,7.54,18.0,110.16,161.36,15.2,Credit Card,Social (Facebook),,social,Mobile,False,,Delivered,4,14.91,30.42,0.63,0.16,CPN5,False
O5682,2025-07-13 23:45:50,C1003,Bruno Gomes,bruno.gomes3@example.com,29,M,Brasília,SP,Brazil,P2010,Fashion,T-Shirt,278.93,2,0.05,27.89,25.0,345.87,554.97,159.1,Boleto,Social (Facebook),New Launch,social,Desktop,False,,Delivered,5,21.19,309.03,0.45,0.41,CPN5,False
O5689,2025-07-14 05:19:11,C1421,Pedro Ramos,pedro.ramos421@example.com,25,F,Belo Horizonte,RS,Brazil,P2013,Fashion,Backpack,373.0,2,0.0,0.0,9.9,537.12,755.9,198.98,Credit Card,Paid Search,,google,Desktop,True,178.0,Delivered,2,12.35,164.98,0.14,0.42,,False
O5239,2025-07-14 05:37:06,C1575,Lucas Souza,lucas.souza575@example.com,31,M,Fortaleza,RS,Brazil,P2004,Electronics,Smartwatch,54.76,1,0.0,0.0,25.0,23.55,79.76,6.21,Debit Card,Paid Search,Abandoned Cart,google,Desktop,False,,Returned,7,26.05,95.13,0.37,0.62,,True
O5855,2025-07-14 07:32:57,C1092,Marina Lima,marina.lima92@example.com,53,M,Porto Alegre,DF,Brazil,P2009,Home,Kitchen Knife,214.64,2,0.0,0.0,12.5,274.74,441.78,142.04,Credit Card,Social (Facebook),Holiday Promo,social,Tablet,False,,Delivered,3,32.21,203.13,0.73,0.93,,False
O5035,2025-07-14 10:20:48,C1169,Thiago Nascimento,thiago.nascimento169@example.com,20,F,Florianópolis,MG,Brazil,P2001,Electronics,Smartphone Case,18.94,1,0.0,0.0,0.0,11.17,18.94,7.77,PayPal,Direct,,direct,Mobile,True,272.0,Delivered,2,21.62,255.29,0.6,0.51,,False
O5661,2025-07-14 10:40:15,C1435,Marina Almeida,marina.almeida435@example.com,26,M,Porto Alegre,MG,Brazil,P2006,Home,Throw Pillow,20.98,1,0.0,0.0,0.0,9.44,20.98,11.54,Boleto,Social (Facebook),,social,Tablet,False,,Delivered,2,44.19,268.06,0.21,0.54,,False
O5222,2025-07-14 13:11:39,C1326,Isabela Nascimento,isabela.nascimento326@example.com,50,M,São Paulo,BA,Brazil,P2003,Electronics,Bluetooth Speaker,120.28,2,0.0,0.0,25.0,153.96,265.56,61.6,PayPal,Email,,email,Desktop,False,,Delivered,5,17.24,472.11,0.74,0.09,,False
O5671,2025-07-14 21:54:34,C1491,Paula Gomes,paula.gomes491@example.com,31,F,Salvador,MG,Brazil,P2017,Beauty,Perfume,44.78,2,0.05,4.48,9.9,44.78,94.98,30.4,Pix,Email,,email,Mobile,False,,Delivered,3,32.34,419.76,0.02,0.11,CPN5,False
O5749,2025-07-15 00:25:19,C1486,Beatriz Santos,beatriz.santos486@example.com,27,F,Curitiba,RJ,Brazil,P2005,Home,Ceramic Mug,396.7,1,0.0,0.0,18.0,257.86,414.7,120.84,PayPal,Social (Facebook),Flash Sale,social,Desktop,False,,Delivered,3,37.19,476.33,0.12,0.35,,False
O5707,2025-07-15 01:45:22,C1099,Ana Ramos,ana.ramos99@example.com,42,F,Recife,RJ,Brazil,P2021,Sports,Running Shorts,304.91,1,0.0,0.0,5.0,201.24,309.91,98.67,Boleto,Organic Search,Awareness,organic,Tablet,False,,Delivered,10,9.91,467.18,0.74,0.69,,False
O5495,2025-07-15 01:53:56,C1461,Carla Costa,carla.costa461@example.com,58,F,Recife,SC,Brazil,P2013,Fashion,Backpack,373.0,3,0.05,55.95,18.0,805.68,1081.05,239.37,Credit Card,Social (Facebook),,social,Desktop,False,,Delivered,4,3.32,156.74,0.75,0.03,CPN5,False
O5097,2025-07-15 19:29:12,C1445,Rafael Ramos,rafael.ramos445@example.com,43,F,Curitiba,SP,Brazil,P2022,Sports,Dumbbell Set,212.64,3,0.05,31.9,0.0,382.75,606.02,223.27,Pix,Email,,email,Mobile,True,378.0,Delivered,3,21.05,549.81,0.22,0.09,CPN5,False
O5245,2025-07-16 16:08:09,C1508,Julia Gomes,julia.gomes508@example.com,38,M,Curitiba,SP,Brazil,P2023,Sports,Water Bottle,123.05,3,0.0,0.0,25.0,232.56,394.15,111.59,Credit Card,Organic Search,Flash Sale,organic,Mobile,False,,Delivered,4,8.22,203.47,0.28,0.72,,False
O5443,2025-07-17 16:00:20,C1077,Daniel Fernandes,daniel.fernandes77@example.com,52,F,São Paulo,SP,Brazil,P2009,Home,Kitchen Knife,214.64,2,0.0,0.0,12.5,274.74,441.78,142.04,Pix,Email,,email,Desktop,False,,Delivered,2,41.67,379.82,0.14,0.07,,False
O5584,2025-07-18 07:07:47,C1445,Rafael Ramos,rafael.ramos445@example.com,43,F,Curitiba,SP,Brazil,P2007,Home,LED Lamp,108.27,2,0.0,0.0,25.0,99.61,241.54,91.93,PayPal,Email,Awareness,email,Tablet,True,119.0,Delivered,3,21.05,533.35,0.3,0.82,,False
O5058,2025-07-19 12:10:11,C1065,Camila Nascimento,camila.nascimento65@example.com,65,M,Porto Alegre,SP,Brazil,P2008,Home,Cotton Bedsheet,122.69,2,0.0,0.0,9.9,93.24,255.28,142.24,PayPal,Social (Facebook),Abandoned Cart,social,Desktop,False,,Cancelled,2,33.19,468.53,0.69,0.82,,True
O5207,2025-07-19 21:36:26,C1334,Rafael Carvalho,rafael.carvalho334@example.com,46,M,Salvador,CE,Brazil,P2017,Beauty,Perfume,44.78,2,0.0,0.0,18.0,44.78,107.56,26.78,Credit Card,Social (Facebook),,social,Desktop,False,,Delivered,4,40.02,23.53,0.52,0.04,,False
O5493,2025-07-19 23:20:25,C1590,Gustavo Nascimento,gustavo.nascimento590@example.com,19,F,Florianópolis,BA,Brazil,P2016,Beauty,Sunscreen,335.99,3,0.15,151.2,9.9,564.46,866.67,282.41,Credit Card,Social (Facebook),Abandoned Cart,social,Mobile,True,188.0,Pending,3,30.97,490.19,0.73,0.52,CPN15,False
O5794,2025-07-20 00:23:32,C1470,Paula Fernandes,paula.fernandes470@example.com,46,F,Porto Alegre,SP,Brazil,P2006,Home,Throw Pillow,20.98,2,0.0,0.0,5.0,18.88,46.96,18.08,Debit Card,Organic Search,New Launch,organic,Desktop,False,,Delivered,3,18.34,290.82,0.23,0.62,,False
O5530,2025-07-20 01:39:33,C1020,Ana Rodrigues,ana.rodrigues20@example.com,62,M,Porto Alegre,CE,Brazil,P2020,Sports,Yoga Mat,175.28,2,0.1,35.06,12.5,248.9,328.0,54.1,PayPal,Paid Search,,google,Mobile,False,,Delivered,4,9.74,302.08,0.32,0.55,CPN10,False
O5431,2025-07-20 08:07:52,C1029,Eduardo Barbosa,eduardo.barbosa29@example.com,23,F,Porto Alegre,CE,Brazil,P2022,Sports,Dumbbell Set,212.64,1,0.0,0.0,9.9,127.58,222.54,75.16,PayPal,Paid Search,Flash Sale,google,Desktop,True,392.0,Delivered,7,13.41,384.12,0.09,0.21,,False
O5616,2025-07-20 22:45:00,C1454,Rafael Costa,rafael.costa454@example.com,27,F,Belo Horizonte,BA,Brazil,P2014,Fashion,Sunglasses,251.75,1,0.0,0.0,5.0,108.25,256.75,138.5,Boleto,Social (Facebook),,social,Desktop,True,47.0,Delivered,5,9.41,414.51,0.58,0.39,,False
O5011,2025-07-21 14:00:32,C1453,Laura Ramos,laura.ramos453@example.com,58,M,Brasília,SC,Brazil,P2015,Beauty,Facial Cleanser,283.3,2,0.0,0.0,12.5,368.29,579.1,185.81,Pix,Email,Holiday Promo,email,Mobile,False,,Delivered,2,30.5,113.59,0.89,0.75,,False
O5111,2025-07-21 15:05:08,C1597,Camila Carvalho,camila.carvalho597@example.com,66,M,Belo Horizonte,SP,Brazil,P2021,Sports,Running Shorts,304.91,1,0.05,15.25,12.5,201.24,302.16,75.92,Pix,Affiliate,,affiliate,Desktop,True,223.0,Returned,4,36.83,514.12,0.55,0.24,CPN5,True
O5497,2025-07-22 00:03:08,C1225,Lucas Carvalho,lucas.carvalho225@example.com,68,M,Florianópolis,SC,Brazil,P2009,Home,Kitchen Knife,214.64,3,0.0,0.0,18.0,412.11,661.92,213.81,Pix,Organic Search,,organic,Desktop,True,130.0,Delivered,3,12.97,435.56,0.23,0.9,,False
O5948,2025-07-23 16:56:07,C1305,Gustavo Souza,gustavo.souza305@example.com,52,M,Florianópolis,DF,Brazil,P2022,Sports,Dumbbell Set,212.64,1,0.15,31.9,25.0,127.58,205.74,28.16,PayPal,Email,Summer Sale,email,Mobile,False,,Delivered,3,30.53,454.89,0.36,0.06,CPN15,False
O5768,2025-07-23 20:07:59,C1189,Ana Oliveira,ana.oliveira189@example.com,50,F,Porto Alegre,MG,Brazil,P2008,Home,Cotton Bedsheet,122.69,1,0.0,0.0,25.0,46.62,147.69,51.07,Credit Card,Direct,Awareness,direct,Mobile,False,,Delivered,4,4.47,221.0,0.42,0.04,,False
O5485,2025-07-24 15:01:13,C1170,Isabela Santos,isabela.santos170@example.com,40,M,Rio de Janeiro,CE,Brazil,P2024,Sports,Fitness Tracker,201.01,2,0.0,0.0,9.9,213.07,411.92,179.05,Credit Card,Social (Instagram),Abandoned Cart,social,Desktop,False,,Delivered,7,3.3,181.06,0.33,0.92,,False
O5379,2025-07-24 19:17:14,C1254,Marina Gomes,marina.gomes254@example.com,39,F,Belo Horizonte,DF,Brazil,P2014,Fashion,Sunglasses,251.75,3,0.0,0.0,9.9,324.76,765.15,420.59,PayPal,Social (Instagram),Summer Sale,social,Desktop,True,288.0,Delivered,3,23.05,460.87,0.33,0.75,,False
O5919,2025-07-24 22:52:56,C1330,Daniel Almeida,daniel.almeida330@example.com,36,F,Brasília,RJ,Brazil,P2020,Sports,Yoga Mat,175.28,1,0.0,0.0,9.9,124.45,185.18,40.93,Credit Card,Email,Holiday Promo,email,Mobile,False,,Cancelled,2,38.2,236.41,0.1,0.34,,True
O5747,2025-07-25 15:08:44,C1529,Lucas Santos,lucas.santos529@example.com,39,F,Florianópolis,CE,Brazil,P2018,Beauty,Lipstick,415.53,1,0.05,20.78,12.5,241.01,407.25,141.24,Credit Card,Email,New Launch,email,Desktop,True,139.0,Delivered,5,31.88,261.36,0.68,0.14,CPN5,False
O5151,2025-07-25 20:35:59,C1049,Lucas Souza,lucas.souza49@example.com,20,M,Recife,RJ,Brazil,P2002,Electronics,Portable Charger,281.78,1,0.0,0.0,5.0,171.89,286.78,104.89,Credit Card,Paid Search,Summer Sale,google,Mobile,True,179.0,Delivered,2,49.52,516.88,0.14,0.86,,False
O5703,2025-07-26 05:50:21,C1288,Pedro Lima,pedro.lima288@example.com,28,M,Florianópolis,RJ,Brazil,P2003,Electronics,Bluetooth Speaker,120.28,1,0.0,0.0,5.0,76.98,125.28,38.3,Pix,Affiliate,,affiliate,Desktop,False,,Cancelled,10,20.23,381.63,0.97,0.79,,True
O5555,2025-07-26 08:31:41,C1045,Carla Rodrigues,carla.rodrigues45@example.com,21,F,São Paulo,SP,Brazil,P2006,Home,Throw Pillow,20.98,2,0.15,6.29,0.0,18.88,35.67,16.79,Credit Card,Organic Search,,organic,Mobile,False,,Delivered,3,24.56,102.71,0.12,0.58,CPN15,False
O5790,2025-07-26 14:56:41,C1572,Mateus Lima,mateus.lima572@example.com,69,F,São Paulo,SP,Brazil,P2011,Fashion,Jeans,50.3,2,0.0,0.0,25.0,73.44,125.6,2.16,Credit Card,Affiliate,Summer Sale,affiliate,Mobile,False,,Delivered,5,28.98,363.84,1.0,0.35,,False
O5105,2025-07-26 21:16:33,C1472,Gustavo Silva,gustavo.silva472@example.com,40,F,Florianópolis,RJ,Brazil,P2020,Sports,Yoga Mat,175.28,1,0.0,0.0,12.5,124.45,187.78,38.33,Debit Card,Social (Facebook),,social,Desktop,False,,Delivered,5,11.34,20.29,0.31,0.24,,False
O5140,2025-07-27 00:15:08,C1526,Camila Barbosa,camila.barbosa526@example.com,39,F,Recife,MG,Brazil,P2012,Fashion,Sneakers,379.74,1,0.0,0.0,18.0,254.43,397.74,107.31,PayPal,Direct,,direct,Mobile,False,,Delivered,3,46.99,473.78,0.06,0.93,,False
O5817,2025-07-27 06:27:41,C1262,Sofia Santos,sofia.santos262@example.com,51,M,Fortaleza,SC,Brazil,P2006,Home,Throw Pillow,20.98,1,0.0,0.0,9.9,9.44,30.88,1.64,Boleto,Email,Awareness,email,Mobile,False,,Delivered,2,15.63,216.36,0.03,0.21,,False
O5566,2025-07-28 11:05:00,C1148,Daniel Silva,daniel.silva148@example.com,46,F,São Paulo,PR,Brazil,P2001,Electronics,Smartphone Case,18.94,1,0.0,0.0,0.0,11.17,18.94,7.77,PayPal,Social (Instagram),Summer Sale,social,Mobile,True,263.0,Delivered,3,8.87,311.56,0.36,0.63,,False
O5338,2025-07-28 11:05:56,C1311,Felipe Barbosa,felipe.barbosa311@example.com,20,M,Florianópolis,MG,Brazil,P2019,Beauty,Nail Polish,249.17,1,0.0,0.0,12.5,114.62,261.67,122.05,Pix,Social (Instagram),,social,Desktop,False,,Delivered,4,4.51,438.55,0.1,0.44,,False
O5462,2025-07-28 23:37:11,C1569,Daniel Almeida,daniel.almeida569@example.com,42,F,São Paulo,DF,Brazil,P2006,Home,Throw Pillow,20.98,2,0.0,0.0,0.0,18.88,41.96,23.08,Pix,Social (Facebook),,social,Desktop,False,,Delivered,5,9.63,60.32,0.68,0.68,,False
O5734,2025-07-29 12:42:34,C1138,Bruno Oliveira,bruno.oliveira138@example.com,54,F,Brasília,PE,Brazil,P2000,Electronics,Wireless Headphones,203.97,1,0.0,0.0,0.0,130.54,203.97,73.43,PayPal,Email,,email,Mobile,True,79.0,Delivered,3,40.13,167.69,0.63,0.56,,False
O5405,2025-07-30 13:57:10,C1081,Pedro Almeida,pedro.almeida81@example.com,40,M,Fortaleza,PR,Brazil,P2022,Sports,Dumbbell Set,212.64,1,0.0,0.0,18.0,127.58,230.64,67.06,Debit Card,Organic Search,,organic,Mobile,False,,Returned,2,4.76,34.15,0.18,0.99,,True
O5235,2025-07-30 21:44:17,C1167,Beatriz Oliveira,beatriz.oliveira167@example.com,68,F,Rio de Janeiro,BA,Brazil,P2002,Electronics,Portable Charger,281.78,2,0.0,0.0,5.0,343.77,568.56,214.79,Boleto,Paid Search,Flash Sale,google,Mobile,False,,Delivered,3,21.24,157.88,0.74,0.45,,False
O5145,2025-07-31 08:06:41,C1484,Gustavo Almeida,gustavo.almeida484@example.com,36,F,Belo Horizonte,PR,Brazil,P2024,Sports,Fitness Tracker,201.01,2,0.0,0.0,9.9,213.07,411.92,179.05,Boleto,Paid Search,,google,Mobile,False,,Returned,3,32.08,434.45,0.14,0.57,,True
O5456,2025-07-31 10:00:33,C1081,Pedro Almeida,pedro.almeida81@example.com,40,M,Fortaleza,PR,Brazil,P2024,Sports,Fitness Tracker,201.01,1,0.1,20.1,18.0,106.54,198.91,56.37,Boleto,Social (Instagram),,social,Mobile,False,,Delivered,2,4.76,343.73,0.4,0.45,CPN10,False
O5857,2025-07-31 16:58:51,C1498,Eduardo Fernandes,eduardo.fernandes498@example.com,27,M,Salvador,RS,Brazil,P2003,Electronics,Bluetooth Speaker,120.28,1,0.0,0.0,18.0,76.98,138.28,25.3,PayPal,Email,Summer Sale,email,Desktop,True,367.0,Delivered,4,27.26,313.6,0.39,0.34,,False
O5981,2025-07-31 22:03:58,C1128,Daniel Santos,daniel.santos128@example.com,43,M,Recife,BA,Brazil,P2005,Home,Ceramic Mug,396.7,1,0.0,0.0,0.0,257.86,396.7,138.84,Debit Card,Email,,email,Desktop,False,,Delivered,4,13.39,487.35,0.47,0.63,,False
O5562,2025-08-01 23:08:53,C1327,Eduardo Pereira,eduardo.pereira327@example.com,52,F,Brasília,PR,Brazil,P2021,Sports,Running Shorts,304.91,1,0.0,0.0,0.0,201.24,304.91,103.67,PayPal,Organic Search,Awareness,organic,Mobile,True,392.0,Pending,4,24.96,418.48,0.73,0.74,,False
O5464,2025-08-02 14:02:23,C1321,Lucas Nascimento,lucas.nascimento321@example.com,35,F,Belo Horizonte,BA,Brazil,P2003,Electronics,Bluetooth Speaker,120.28,1,0.0,0.0,12.5,76.98,132.78,30.8,Debit Card,Direct,,direct,Desktop,True,157.0,Delivered,2,49.62,447.45,0.58,0.35,,False
O5387,2025-08-03 00:59:34,C1105,Pedro Costa,pedro.costa105@example.com,30,F,São Paulo,SP,Brazil,P2005,Home,Ceramic Mug,396.7,2,0.0,0.0,9.9,515.71,803.3,267.79,PayPal,Email,Flash Sale,email,Mobile,True,250.0,Delivered,3,4.25,476.94,0.16,0.12,,False
O5710,2025-08-03 02:24:03,C1420,Camila Rodrigues,camila.rodrigues420@example.com,52,M,Fortaleza,BA,Brazil,P2014,Fashion,Sunglasses,251.75,3,0.0,0.0,25.0,324.76,780.25,405.49,Credit Card,Organic Search,,organic,Desktop,False,,Delivered,2,12.9,29.75,0.56,0.47,,False
O5026,2025-08-03 03:17:29,C1457,Isabela Pereira,isabela.pereira457@example.com,18,F,Florianópolis,PR,Brazil,P2019,Beauty,Nail Polish,249.17,3,0.0,0.0,0.0,343.85,747.51,403.66,Boleto,Organic Search,,organic,Desktop,False,,Delivered,5,28.81,47.35,0.42,0.46,,False
O5104,2025-08-03 08:11:23,C1488,Thiago Silva,thiago.silva488@example.com,57,F,Fortaleza,MG,Brazil,P2005,Home,Ceramic Mug,396.7,2,0.0,0.0,18.0,515.71,811.4,259.69,PayPal,Affiliate,Holiday Promo,affiliate,Desktop,False,,Delivered,5,42.04,173.95,0.56,0.28,,False
O5786,2025-08-04 05:01:30,C1204,Bruno Barbosa,bruno.barbosa204@example.com,30,M,Belo Horizonte,CE,Brazil,P2017,Beauty,Perfume,44.78,2,0.0,0.0,18.0,44.78,107.56,26.78,Credit Card,Social (Instagram),,social,Tablet,False,,Delivered,2,4.53,90.85,0.35,0.83,,False
O5437,2025-08-04 16:37:52,C1181,Paula Lima,paula.lima181@example.com,63,Non-binary,Florianópolis,RJ,Brazil,P2016,Beauty,Sunscreen,335.99,3,0.0,0.0,0.0,564.46,1007.97,443.51,Credit Card,Paid Search,,google,Mobile,True,287.0,Delivered,3,2.88,337.51,0.78,0.73,,False
O5730,2025-08-04 17:02:09,C1280,Gustavo Nascimento,gustavo.nascimento280@example.com,35,M,Recife,PE,Brazil,P2009,Home,Kitchen Knife,214.64,1,0.0,0.0,9.9,137.37,224.54,67.37,Debit Card,Paid Search,New Launch,google,Mobile,False,,Delivered,2,7.43,46.71,0.8,0.26,,False
O5723,2025-08-04 21:19:20,C1415,Beatriz Oliveira,beatriz.oliveira415@example.com,19,M,Brasília,PR,Brazil,P2012,Fashion,Sneakers,379.74,2,0.0,0.0,0.0,508.85,759.48,250.63,Pix,Social (Facebook),Holiday Promo,social,Desktop,False,,Delivered,5,41.32,226.19,0.53,0.96,,False
O5050,2025-08-04 22:43:19,C1575,Lucas Souza,lucas.souza575@example.com,31,M,Fortaleza,RS,Brazil,P2005,Home,Ceramic Mug,396.7,1,0.0,0.0,18.0,257.86,414.7,120.84,PayPal,Direct,,direct,Desktop,False,,Delivered,2,26.05,51.53,0.89,0.42,,False
O5470,2025-08-05 02:59:17,C1359,Daniel Fernandes,daniel.fernandes359@example.com,40,M,Salvador,BA,Brazil,P2019,Beauty,Nail Polish,249.17,1,0.0,0.0,0.0,114.62,249.17,134.55,Boleto,Social (Instagram),Holiday Promo,social,Desktop,False,,Delivered,4,46.99,398.52,0.71,0.25,,False
O5294,2025-08-05 04:33:23,C1438,Mateus Fernandes,mateus.fernandes438@example.com,38,M,Porto Alegre,DF,Brazil,P2004,Electronics,Smartwatch,54.76,2,0.0,0.0,18.0,47.09,127.52,44.43,PayPal,Email,Flash Sale,email,Desktop,True,261.0,Delivered,4,13.4,463.51,0.34,0.77,,False
O5694,2025-08-05 21:28:19,C1010,Daniel Souza,daniel.souza10@example.com,65,F,Fortaleza,DF,Brazil,P2011,Fashion,Jeans,50.3,2,0.0,0.0,0.0,73.44,100.6,27.16,Pix,Social (Facebook),Flash Sale,social,Desktop,False,,Delivered,7,42.54,242.98,0.42,0.85,,False
O5824,2025-08-06 03:46:20,C1104,Thiago Nascimento,thiago.nascimento104@example.com,27,F,Curitiba,DF,Brazil,P2005,Home,Ceramic Mug,396.7,1,0.05,19.84,12.5,257.86,389.36,106.5,Pix,Paid Search,New Launch,google,Desktop,True,261.0,Delivered,3,47.79,133.62,0.82,0.89,CPN5,False
